time_s,radius_m,max_C,max_radius_m,mean_C,T_surface_C,C_surface,T_r0.0cm_C,T_r0.1cm_C,T_r0.2cm_C,T_r0.3cm_C,T_r0.4cm_C,T_r0.5cm_C,T_r0.6cm_C,T_r0.7cm_C,T_r0.8cm_C,T_r0.9cm_C,T_r1.0cm_C,T_r1.1cm_C,T_r1.2cm_C,T_r1.3cm_C,T_r1.4cm_C,T_r1.5cm_C,T_r1.6cm_C,T_r1.7cm_C,T_r1.8cm_C,T_r1.9cm_C,T_r2.0cm_C,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
105900,0.012011666666666667,0.23060174830127028,0,0.17132191010460793,49.998934426231138,0.059981505739850005,49.998934426226675,49.99893442622669,49.998934426226768,49.998934426226832,49.998934426226967,49.998934426227173,49.998934426227429,49.998934426227748,49.998934426228175,49.998934426228772,49.998934426229539,49.998934426230477,49.998934426231138,,,,,,,,,0.23060174830127028,0.22991842020631575,0.22786216898915246,0.22441308261629594,0.21953395653760457,0.21316299967755048,0.20520032451633013,0.19548234909214479,0.18372948609319351,0.16942483849807066,0.15146941119976501,0.126755556203795,0.064141363794035663,,,,,,,,
105960,0.012011333333333334,0.23047636122434553,0,0.17124209359303783,49.998934426228587,0.059966832248518072,49.998934426227137,49.998934426227166,49.998934426227258,49.998934426227372,49.998934426227528,49.998934426227713,49.998934426227947,49.998934426228153,49.998934426228296,49.99893442622831,49.998934426228182,49.998934426228189,49.998934426228594,,,,,,,,,0.23047636122434553,0.22979358832469807,0.22773900152452792,0.22429268567024363,0.21941743237649497,0.21305144836073522,0.20509484951861223,0.1953840696278806,0.18363956080967647,0.16934450803749287,0.15140006102805109,0.1266985848167157,0.064023269670268321,,,,,,,,
106020,0.012011000000000001,0.23035116468963099,0,0.17116239201691519,49.9989344262275,0.059952190841587143,49.998934426227571,49.998934426227606,49.998934426227635,49.998934426227727,49.998934426227798,49.998934426227912,49.998934426228026,49.998934426228153,49.998934426228189,49.998934426228253,49.998934426228146,49.998934426227898,49.9989344262275,,,,,,,,,0.23035116468963099,0.22966894600044807,0.2276160206689124,0.22417247043916436,0.21930108311802429,0.21294006324880402,0.2049895301739926,0.1952859334285931,0.18354976454785801,0.16926429039795388,0.15133080522131712,0.12664168603119463,0.06390449978742728,,,,,,,,
106080,0.012010666666666668,0.23022615827139659,0,0.17108280512658658,49.998934426226903,0.059937581412307345,49.998934426227805,49.998934426227798,49.998934426227791,49.998934426227862,49.998934426227841,49.998934426227855,49.998934426227784,49.998934426227649,49.998934426227429,49.998934426227123,49.998934426226775,49.998934426226597,49.998934426226903,,,,,,,,,0.23022615827139659,0.22954449281025008,0.22749322600620836,0.22405243651891218,0.21918490837462024,0.2128288439752361,0.20488436614132025,0.19518794018266847,0.18346009702976926,0.16918418533962323,0.15126164358330041,0.12658485969214547,0.06378504026983714,,,,,,,,
106140,0.012010333333333335,0.23010134154517903,0,0.17100333267325649,49.998934426226626,0.059923003855950896,49.998934426227784,49.998934426227748,49.998934426227763,49.99893442622777,49.998934426227713,49.998934426227656,49.998934426227635,49.998934426227599,49.998934426227606,49.998934426227642,49.998934426227663,49.998934426227486,49.998934426226647,,,,,,,,,0.23010134154517903,0.22942022833204712,0.22737061712155429,0.22393258350653941,0.21906890775985632,0.21271779017459028,0.20477935708044412,0.19509008957940302,0.18337055797825783,0.16910419262339366,0.15119257591816535,0.12652810564470163,0.063664876833790116,,,,,,,,
106200,0.012010000000000002,0.22997671408769929,0,0.1709239744089206,49.998934426227805,0.05990845806949751,49.998934426227692,49.998934426227663,49.998934426227684,49.998934426227663,49.998934426227663,49.998934426227628,49.998934426227571,49.998934426227521,49.998934426227386,49.998934426227287,49.998934426227372,49.998934426227855,49.998934426227812,,,,,,,,,0.22997671408769929,0.22929615214495921,0.22724819360124404,0.22381291100021866,0.21895308088837753,0.21260690148243563,0.20467450265215009,0.19499238130894572,0.18328114711693758,0.16902431201083309,0.15112360203047545,0.12647142373425643,0.063543994770428922,,,,,,,,
106260,0.012010000000000002,0.22985227892791835,0,0.17084473174482423,49.998934426226079,0.059893784456966567,49.998934426227621,49.998934426227621,49.998934426227606,49.998934426227585,49.998934426227578,49.998934426227585,49.998934426227571,49.998934426227606,49.998934426227628,49.998934426227592,49.99893442622745,49.998934426226988,49.998934426226086,,,,,,,,,0.22985227892791835,0.22917230503900338,0.22712611022492371,0.2236937663059595,0.2188380506779137,0.21249716765879037,0.20457126517380941,0.1948968826195166,0.18319472163056277,0.16894849272846119,0.15106038661100302,0.12642418266099029,0.063528280137485751,,,,,,,,
106320,0.012010000000000002,0.22972803907473635,0,0.17076560652029268,49.998934426226711,0.059879089636009526,49.998934426227592,49.998934426227578,49.998934426227585,49.998934426227585,49.998934426227571,49.998934426227557,49.998934426227528,49.9989344262275,49.99893442622745,49.998934426227343,49.998934426227166,49.99893442622691,49.998934426226711,,,,,,,,,0.22972803907473635,0.22904865217227932,0.22700421789198938,0.22357480734868401,0.21872319881433644,0.21238760273878135,0.20446818512761267,0.19480152786499591,0.18310842450378514,0.16887278397579364,0.15099726115621348,0.12637700672795046,0.063512542865941046,,,,,,,,
106380,0.012010000000000002,0.22960399407668244,0,0.17068659869878236,49.998934426227507,0.059864411266332046,49.998934426227549,49.998934426227549,49.998934426227549,49.998934426227521,49.998934426227528,49.998934426227471,49.998934426227407,49.998934426227407,49.998934426227414,49.998934426227642,49.998934426228011,49.998934426228303,49.998934426227514,,,,,,,,,0.22960399407668247,0.22892519309603152,0.2268825161618058,0.2234560337012042,0.21860852488910998,0.21227820633757596,0.20436526215731768,0.19470631672248778,0.18302225545183717,0.16879718551147468,0.15093422547395002,0.12632989579374762,0.063496818788533166,,,,,,,,
106440,0.012010000000000002,0.22948014348362519,0,0.17060770811340686,49.998934426229773,0.059849756916624981,49.998934426227493,49.998934426227486,49.998934426227493,49.998934426227478,49.998934426227521,49.998934426227514,49.998934426227528,49.998934426227599,49.998934426227741,49.998934426228054,49.998934426228658,49.998934426229397,49.998934426229766,,,,,,,,,0.22948014348362519,0.22880192736283542,0.22676100459504261,0.22333744493759405,0.21849402849490168,0.2121689780714705,0.20426249590772239,0.19461124887003567,0.1829362141907839,0.16872169709484774,0.15087127937247116,0.12628284971694578,0.063481115745985306,,,,,,,,
106500,0.012010000000000002,0.22935648684676987,0,0.17052893455816986,49.998934426224125,0.059835129700439194,49.998934426227542,49.998934426227535,49.998934426227549,49.998934426227599,49.998934426227663,49.998934426227741,49.998934426227834,49.998934426227919,49.998934426227933,49.998934426227791,49.998934426227336,49.998934426226228,49.998934426224139,,,,,,,,,0.22935648684676987,0.22867885452659484,0.22663968275367222,0.22321904063318823,0.21837970922558053,0.21205991755788903,0.20415988602466392,0.19451632398662172,0.18285030043752123,0.16864631848595091,0.15080842266045386,0.12623586835402278,0.063465437006393163,,,,,,,,
106560,0.012010000000000002,0.22923302371864943,0,0.17045027780918881,49.998934426229425,0.059820531214315943,49.99893442622767,49.998934426227656,49.99893442622767,49.998934426227663,49.998934426227684,49.998934426227621,49.998934426227542,49.998934426227486,49.998934426227443,49.998934426227521,49.998934426227848,49.998934426228466,49.998934426229404,,,,,,,,,0.2292330237186494,0.22855597414253243,0.22651855020096046,0.22310082036457207,0.21826556667620825,0.21195102441537453,0.20405743215501079,0.19442154175215964,0.18276451390977014,0.16857104944550785,0.15074565514699406,0.12618895155652043,0.063449784261821338,,,,,,,,
106620,0.012010000000000002,0.22910975365312511,0,0.17037173763283789,49.998934426226384,0.059805962373065812,49.998934426227635,49.998934426227613,49.998934426227628,49.998934426227628,49.998934426227663,49.998934426227692,49.998934426227756,49.998934426227855,49.998934426227954,49.998934426228004,49.998934426227883,49.9989344262274,49.998934426226391,,,,,,,,,0.22910975365312511,0.22843328576719049,0.22639760650146734,0.22298278370958319,0.21815160044304066,0.21184229826359022,0.20395513394666351,0.1943269018474964,0.18267885432607633,0.16849588973492513,0.15068297664160862,0.12614209917011346,0.063434158491739306,,,,,,,,
106680,0.012010000000000002,0.22898667620537652,0,0.17029331378974163,49.998934426229916,0.05979142373878267,49.998934426227692,49.99893442622767,49.998934426227692,49.998934426227706,49.998934426227756,49.998934426227727,49.998934426227756,49.998934426227812,49.998934426227841,49.99893442622799,49.998934426228338,49.998934426228956,49.998934426229887,,,,,,,,,0.22898667620537652,0.22831078895842152,0.22627685122103716,0.22286493024730195,0.21803781012351783,0.21173373872331125,0.20385299104854768,0.19423240395440461,0.1825933214058042,0.16842083911628408,0.15062038695422278,0.12609531103608854,0.06341856030551038,,,,,,,,
106740,0.012010000000000002,0.22886379093191195,0,0.17021500603689671,49.998934426225944,0.05977691566860429,49.998934426227756,49.998934426227756,49.99893442622777,49.998934426227819,49.998934426227855,49.998934426227919,49.998934426228018,49.998934426228125,49.998934426228182,49.998934426228097,49.998934426227805,49.998934426227073,49.998934426225944,,,,,,,,,0.22886379093191195,0.22818848327539787,0.22615628392680889,0.2227472595580606,0.21792419531627452,0.21162534541643296,0.20375100311062133,0.19413804775559079,0.1825079148691422,0.16834589735234345,0.15055788589514396,0.12604858699374136,0.063402990096863954,,,,,,,,
106800,0.012010000000000002,0.2287410973905144,0,0.17013681412902398,49.998934426231784,0.059762438395874744,49.998934426227869,49.998934426227869,49.998934426227876,49.998934426227898,49.998934426227912,49.998934426227862,49.998934426227819,49.998934426227777,49.998934426227748,49.998934426227827,49.998934426228253,49.998934426229354,49.998934426231742,,,,,,,,,0.2287410973905144,0.2280663682785587,0.22603590418716396,0.22262977122339367,0.2178107556210909,0.21151711796592626,0.20364916978383385,0.19404383293465735,0.1824226344370696,0.16827106420650917,0.15049547327500337,0.12600192688251738,0.063387448129027607,,,,,,,,
106860,0.012010000000000002,0.22861859514031824,0,0.17005873781929509,49.998934426226732,0.05974799206870237,49.998934426227898,49.998934426227883,49.998934426227905,49.998934426227912,49.998934426228004,49.998934426228068,49.998934426228196,49.998934426228374,49.998934426228566,49.998934426228679,49.998934426228608,49.998934426228018,49.998934426226747,,,,,,,,,0.22861859514031821,0.22794444352968518,0.22591571157179965,0.2225124648261087,0.21769749063896124,0.21140905599590104,0.20354749072018483,0.19394975917615626,0.18233747983140219,0.16819633944287038,0.15043314890471615,0.12595533054367589,0.063371934575217573,,,,,,,,
106920,0.012010000000000002,0.22849628374175288,0,0.16998077685994711,49.998934426228253,0.059733576779736633,49.998934426228054,49.998934426228061,49.998934426228068,49.998934426228104,49.998934426228189,49.998934426228189,49.99893442622826,49.998934426228288,49.998934426228331,49.998934426228438,49.998934426228637,49.998934426228757,49.99893442622826,,,,,,,,,0.22849628374175288,0.22782270859184603,0.22579570565167564,0.22239533995023425,0.21758439997204465,0.21130115913156008,0.20344596557268124,0.1938558261655503,0.18225245077475791,0.16812172282616919,0.15037091259541868,0.12590879782114456,0.063356449550017666,,,,,,,,
106980,0.012010000000000002,0.22837416275650058,0,0.16990293100265255,49.998934426228928,0.059719192582742199,49.998934426228175,49.998934426228175,49.998934426228196,49.99893442622821,49.998934426228288,49.998934426228331,49.998934426228409,49.998934426228502,49.998934426228644,49.998934426228757,49.998934426228836,49.99893442622885,49.998934426228921,,,,,,,,,0.22837416275650058,0.22770116302935417,0.22567588599897218,0.22227839618098019,0.21747148322362547,0.2111934269991628,0.20334459399530425,0.19376203358918317,0.18216754699052934,0.16804721412177465,0.15030876415843017,0.12586232856182178,0.063340993126846157,,,,,,,,
107040,0.012010000000000002,0.22825223174759179,0,0.16982519999876849,49.998934426227002,0.059704839501268522,49.99893442622831,49.998934426228296,49.998934426228338,49.998934426228359,49.998934426228423,49.998934426228494,49.998934426228509,49.998934426228544,49.998934426228537,49.998934426228431,49.998934426228217,49.998934426227763,49.998934426227002,,,,,,,,,0.22825223174759179,0.22757980640786224,0.22555625218718323,0.2221616331048267,0.21735873999820024,0.2110858592261059,0.20324337564308392,0.19366838113434642,0.18208276820294206,0.16797281309572698,0.15024670340525237,0.12581592261591079,0.063325565347088636,,,,,,,,
107100,0.012010000000000002,0.22813049027933427,0,0.16974758359955755,49.998934426227905,0.059690517537693694,49.998934426228402,49.998934426228388,49.998934426228416,49.998934426228388,49.998934426228395,49.998934426228345,49.998934426228274,49.998934426228146,49.998934426227976,49.998934426227805,49.998934426227684,49.998934426227713,49.998934426227891,,,,,,,,,0.22813049027933427,0.22745863829429203,0.22543680379104727,0.22204505030945848,0.21724616990141368,0.21097845544086349,0.20314231017204373,0.19357486848923031,0.18199811413701036,0.16789851951469681,0.1501847301475677,0.12576957983664155,0.063310166229674295,,,,,,,,
107160,0.012010000000000002,0.22800893791727619,0,0.16967008155632457,49.998934426226583,0.059676226678438353,49.998934426228317,49.998934426228303,49.998934426228274,49.998934426228239,49.998934426228217,49.998934426228132,49.998934426228068,49.998934426227969,49.998934426227898,49.998934426227741,49.998934426227528,49.998934426227144,49.99893442622659,,,,,,,,,0.22800893791727619,0.2273376582567975,0.22531754038651097,0.22192864738372894,0.21713377254002506,0.2108712152729561,0.20304139723917219,0.19348149534289688,0.18191358451851303,0.16782433314596126,0.15012284419725588,0.12572330007999821,0.063294795776579538,,,,,,,,
107220,0.012010000000000002,0.22788757422830405,0,0.16959269362054652,49.998934426227343,0.059661966896713416,49.998934426228168,49.998934426228139,49.998934426228139,49.998934426228104,49.998934426228047,49.998934426227947,49.998934426227841,49.998934426227692,49.998934426227514,49.998934426227372,49.998934426227336,49.998934426227429,49.998934426227343,,,,,,,,,0.22788757422830405,0.22721686586486267,0.22519846155082585,0.2218124239177538,0.21702154752199729,0.21076413835303373,0.2029406365024993,0.19338826138534995,0.18182917907405366,0.16775025375744609,0.15006104536644949,0.12567708320465742,0.063279453975725139,,,,,,,,
107280,0.012010000000000002,0.22776639878054314,0,0.16951541954394767,49.998934426225027,0.059647738156139725,49.998934426227976,49.998934426227976,49.998934426227933,49.998934426227898,49.998934426227827,49.99893442622777,49.99893442622767,49.998934426227592,49.998934426227471,49.998934426227301,49.998934426227002,49.99893442622627,49.998934426225041,,,,,,,,,0.22776639878054317,0.22709626068920241,0.22507956686244987,0.22169637950281598,0.21690949445640631,0.2106572243127911,0.20284002762101908,0.19329516630746457,0.18174489753099751,0.16767628111767036,0.14999933346755728,0.12563092907152643,0.06326414080482462,,,,,,,,
107340,0.012010000000000002,0.22764541114339512,0,0.16943825907857651,49.998934426224245,0.059633540412417127,49.998934426227784,49.998934426227756,49.998934426227741,49.998934426227684,49.998934426227592,49.9989344262275,49.998934426227322,49.998934426227081,49.998934426226768,49.998934426226327,49.99893442622578,49.998934426225098,49.998934426224253,,,,,,,,,0.22764541114339512,0.22697584230179932,0.22496085590108478,0.221580513731402,0.21679761295347566,0.21055047278500041,0.20273957025471856,0.19320220980101296,0.18166073961749424,0.16760241499576037,0.1499377083133184,0.12558483754355931,0.063248856233139486,,,,,,,,
107400,0.012010000000000002,0.22752461088755085,0,0.16936121197687048,49.998934426225688,0.059619373614859528,49.998934426227493,49.998934426227493,49.998934426227414,49.998934426227301,49.998934426227166,49.998934426226974,49.998934426226747,49.99893442622642,49.998934426226064,49.998934426225695,49.998934426225382,49.99893442622529,49.998934426225667,,,,,,,,,0.22752461088755085,0.22685561027591739,0.22484232824768891,0.22146482619721383,0.21668590262458806,0.21044388340352163,0.20263926406458896,0.1931093915586746,0.1815767050624843,0.16752865516144994,0.14987616971685402,0.12553880848552731,0.063233600223108755,,,,,,,,
107460,0.012010000000000002,0.22740399758491256,0,0.16928427799167434,49.998934426226761,0.059605237707870129,49.998934426227059,49.998934426227038,49.998934426226988,49.998934426226896,49.998934426226782,49.998934426226633,49.998934426226512,49.998934426226427,49.998934426226377,49.998934426226448,49.998934426226654,49.998934426226818,49.998934426226761,,,,,,,,,0.22740399758491259,0.22673556418602381,0.22472398348440009,0.22134931649509476,0.21657436308221475,0.21033745580323671,0.20253910871256361,0.19301671127398001,0.18149279359564965,0.16745500138504027,0.1498147174916841,0.12549284176371159,0.063218372731915579,,,,,,,,
107520,0.012010000000000002,0.22728357080868553,0,0.16920745687631267,49.998934426227393,0.059591132631527786,49.998934426226761,49.998934426226739,49.998934426226739,49.998934426226697,49.99893442622669,49.998934426226654,49.998934426226661,49.998934426226661,49.998934426226718,49.998934426226818,49.998934426226974,49.998934426227137,49.998934426227386,,,,,,,,,0.22728357080868555,0.22661570360788075,0.22460582119462708,0.22123398422111734,0.21646299393999918,0.21023118962012774,0.20243910386159097,0.19292416864137629,0.18140900494746912,0.16738145343744121,0.14975335145179958,0.12544693724582179,0.063203173712105917,,,,,,,,
107580,0.012010000000000002,0.22716333013332057,0,0.16913074838460002,49.998934426227642,0.059577058322540594,49.998934426226697,49.998934426226668,49.998934426226718,49.998934426226711,49.998934426226754,49.998934426226739,49.998934426226782,49.998934426226839,49.99893442622691,49.998934426226981,49.998934426227137,49.998934426227379,49.998934426227628,,,,,,,,,0.22716333013332057,0.22649602811848787,0.22448784096299101,0.2211188289725278,0.21635179481270375,0.21012508449122774,0.20233924917558885,0.19283176335618601,0.18132533884918112,0.16730801109014257,0.1496920714116769,0.12540109480076483,0.063188003112597965,,,,,,,,
107640,0.012010000000000002,0.22704327513449291,0,0.16905415227085879,49.998934426225276,0.059563014714844965,49.998934426226747,49.998934426226761,49.998934426226768,49.998934426226775,49.998934426226803,49.998934426226853,49.998934426226903,49.998934426226974,49.998934426226995,49.998934426226974,49.998934426226839,49.998934426226398,49.998934426225269,,,,,,,,,0.22704327513449291,0.22637653729606122,0.22437004237530694,0.2210038503477271,0.21624076531619257,0.21001914005460334,0.20223954431942845,0.19273949511459168,0.18124179503276983,0.16723467411520379,0.14963087718629822,0.12535531429849209,0.063172860879323375,,,,,,,,
107700,0.012010000000000002,0.22692340538914027,0,0.16897766828995697,49.998934426226128,0.059549001739995493,49.998934426226818,49.998934426226839,49.998934426226818,49.998934426226832,49.998934426226803,49.998934426226796,49.998934426226747,49.998934426226675,49.998934426226562,49.998934426226505,49.998934426226455,49.998934426226334,49.998934426226121,,,,,,,,,0.2269234053891403,0.2262572307200714,0.22425242501862,0.22088904794630596,0.21612990506746416,0.20991335594938687,0.20213998895896415,0.19264736361366375,0.18115837323098677,0.16716144228527371,0.14956976859119236,0.12530959560991234,0.063157746955635155,,,,,,,,
107760,0.012010000000000002,0.22680372047543812,0,0.16890129619731725,49.998934426228935,0.059535019327604244,49.998934426226775,49.998934426226754,49.998934426226768,49.998934426226725,49.998934426226732,49.998934426226668,49.99893442622664,49.998934426226597,49.998934426226576,49.998934426226711,49.998934426227045,49.99893442622767,49.998934426228907,,,,,,,,,0.22680372047543809,0.22613810797121889,0.22413498848118113,0.22077442136902267,0.21601921368463048,0.20980773181575557,0.20204058276101397,0.19255536855134112,0.18107507317733432,0.1670883153735799,0.14950874544244513,0.12526393860676865,0.063142661282777415,,,,,,,,
107820,0.012010000000000002,0.22668421997279836,0,0.16882503574893243,49.998934426228182,0.059521067405655777,49.998934426226711,49.998934426226697,49.998934426226725,49.998934426226725,49.998934426226775,49.998934426226811,49.998934426226874,49.998934426227009,49.998934426227159,49.998934426227351,49.998934426227613,49.998934426227848,49.998934426228175,,,,,,,,,0.22668421997279836,0.22601916863143259,0.22401773235244651,0.22065997021780093,0.21590869078691513,0.20970226729493066,0.20194132539335916,0.19246350962643149,0.18099189460606344,0.16701529315393168,0.14944780755671488,0.1252183431615507,0.063127603800219409,,,,,,,,
107880,0.012010000000000002,0.22656490346183736,0,0.1687488867013637,49.998934426226882,0.059507145900793514,49.998934426226803,49.998934426226811,49.998934426226839,49.998934426226867,49.998934426226931,49.99893442622696,49.998934426227038,49.998934426227123,49.998934426227137,49.998934426227123,49.998934426227095,49.998934426227024,49.998934426226882,,,,,,,,,0.22656490346183736,0.22590041228383792,0.22390065622304578,0.22054569409569999,0.21579833599462464,0.20959696202914976,0.20184221652471857,0.19237178653858752,0.18090883725215332,0.166942375400707,0.14938695475122971,0.1251728091474088,0.063112574445959038,,,,,,,,
107940,0.012010000000000002,0.22644577052444964,0,0.16867284881178862,49.998934426229667,0.059493254738478281,49.998934426226938,49.998934426226938,49.998934426226953,49.998934426226981,49.998934426227017,49.998934426227031,49.998934426227073,49.998934426227159,49.998934426227251,49.998934426227457,49.998934426227926,49.998934426228644,49.998934426229646,,,,,,,,,0.22644577052444964,0.22578183851283043,0.22378375968485378,0.22043159260698417,0.2156881489292149,0.2094918156617302,0.20174325582480662,0.1922801989883588,0.18082590085135461,0.16686956188889229,0.14932618684383311,0.12512733643812513,0.063097573156689221,,,,,,,,
108000,0.012010000000000002,0.2263268207437015,0,0.16859692183796016,49.998934426224821,0.059479393843254187,49.998934426227045,49.998934426227052,49.998934426227073,49.998934426227088,49.998934426227152,49.998934426227237,49.998934426227315,49.998934426227329,49.998934426227279,49.998934426226995,49.998934426226363,49.99893442622529,49.998934426224814,,,,,,,,,0.2263268207437015,0.22566344690397017,0.22366704233088766,0.2203176653570228,0.21557812921319577,0.20938682783697826,0.20164444296425027,0.19218874667711669,0.18074308514012449,0.16679685239403494,0.14926550365293889,0.12508192490801431,0.063082599868084857,,,,,,,,
108060,0.012010000000000002,0.22620805370390293,0,0.16852110553825023,49.998934426226086,0.059465563138847904,49.998934426227144,49.998934426227152,49.998934426227123,49.998934426227137,49.998934426227073,49.998934426227045,49.998934426226946,49.998934426226825,49.998934426226668,49.998934426226569,49.998934426226469,49.998934426226349,49.998934426226072,,,,,,,,,0.22620805370390293,0.22554523704405255,0.2235505037553765,0.22020391195235786,0.21546827647019545,0.20928199820025087,0.20154577761464518,0.19209742930710422,0.18066038985566887,0.16672424669228228,0.14920490499757103,0.12503657443191238,0.063067654514904162,,,,,,,,
108120,0.012010000000000002,0.22608946899058135,0,0.16844539967164551,49.998934426224473,0.059451762548318132,49.998934426227031,49.998934426227024,49.998934426226995,49.998934426226946,49.998934426226903,49.998934426226818,49.998934426226711,49.998934426226533,49.998934426226278,49.998934426225972,49.998934426225517,49.998934426224977,49.998934426224473,,,,,,,,,0.22608946899058135,0.22542720852108281,0.2234341435537355,0.22009033200067915,0.21535859032493707,0.20917732639793274,0.20144725944853487,0.19200624658141777,0.18057781473592649,0.16665174456037304,0.14914439069735322,0.12499128488512765,0.063052737031149428,,,,,,,,
108180,0.012010000000000002,0.22597106619044596,0,0.16836980399773582,49.998934426229148,0.05943799199418362,49.998934426226818,49.998934426226782,49.998934426226782,49.99893442622669,49.998934426226647,49.99893442622654,49.998934426226413,49.998934426226334,49.998934426226327,49.998934426226462,49.998934426226896,49.998934426227741,49.99893442622912,,,,,,,,,0.22597106619044594,0.22530936092424039,0.22331796132253134,0.21997692511079073,0.2152490704032064,0.20907281207740655,0.20134888813938329,0.19191519820398084,0.18049535951954609,0.16657934577562422,0.14908396057249229,0.12494605614339928,0.063037847350203138,,,,,,,,
108240,0.012010000000000002,0.22585284489144053,0,0.16829431827674757,49.998934426229248,0.059424251398490002,49.998934426226619,49.998934426226604,49.998934426226633,49.998934426226597,49.998934426226633,49.998934426226647,49.998934426226761,49.998934426226924,49.998934426227152,49.998934426227535,49.998934426227983,49.998934426228459,49.998934426229233,,,,,,,,,0.22585284489144053,0.2251916938439314,0.22320195665953418,0.21986369089266095,0.21513971633189991,0.20896845488709798,0.20125066336161584,0.19182428387958164,0.18041302394591874,0.16650705011596079,0.14902361444380488,0.12490088808288957,0.063022985404899312,,,,,,,,
108300,0.012010000000000002,0.22573480468269363,0,0.16821894226952366,49.99893442622767,0.059410540682919483,49.998934426226718,49.998934426226711,49.998934426226768,49.998934426226825,49.998934426226938,49.998934426227052,49.998934426227208,49.998934426227436,49.998934426227649,49.998934426227855,49.99893442622799,49.998934426227983,49.998934426227656,,,,,,,,,0.22573480468269363,0.22507420687173921,0.22308612916366863,0.21975062895737513,0.21503052773897949,0.20886425447643286,0.20115258479058032,0.19173350331383721,0.18033080775514723,0.16643485735989577,0.14896335213269105,0.12485578058014618,0.063008151127638051,,,,,,,,
108360,0.012010000000000002,0.22561694515453354,0,0.16814367573753564,49.99893442622475,0.059396859768846295,49.998934426226995,49.998934426227017,49.998934426227059,49.998934426227073,49.998934426227166,49.998934426227223,49.998934426227315,49.998934426227322,49.998934426227251,49.998934426227066,49.998934426226711,49.998934426225958,49.998934426224757,,,,,,,,,0.22561694515453354,0.22495689960043877,0.22297047843502804,0.21963773891715002,0.21492150425348619,0.20876021049585056,0.20105465210255863,0.19164285621320326,0.18024871068805493,0.1663627672865409,0.14890317346113974,0.12481073351208954,0.062993344450448061,,,,,,,,
108420,0.012010000000000002,0.22549926589848621,0,0.16806851844288784,49.998934426225894,0.059383208577407406,49.998934426227137,49.998934426227159,49.998934426227109,49.998934426227109,49.998934426227038,49.99893442622696,49.998934426226782,49.998934426226512,49.998934426226164,49.998934426225766,49.998934426225382,49.998934426225198,49.998934426225865,,,,,,,,,0.22549926589848621,0.22483977162399582,0.22285500407487346,0.21952502038533162,0.21481264550553833,0.20865632259680206,0.20095686497476531,0.19155234228497317,0.18016673248618503,0.16629077967560932,0.14884307825172571,0.12476574675599779,0.062978565305057702,,,,,,,,
108480,0.012010000000000002,0.22538176650725364,0,0.16799347014830884,49.998934426228018,0.059369587029555339,49.998934426226917,49.998934426226896,49.99893442622686,49.998934426226768,49.998934426226661,49.998934426226477,49.998934426226327,49.998934426226157,49.998934426226008,49.998934426225958,49.998934426226114,49.998934426226697,49.998934426228004,,,,,,,,,0.22538176650725361,0.22472282253754403,0.22273970568561155,0.21941247297637517,0.21470395112631216,0.20855259043173155,0.20085922308533025,0.19146196123726189,0.18008487289178735,0.1662188943074081,0.14878306632759564,0.12472082018948796,0.062963813622954473,,,,,,,,
108540,0.012010000000000002,0.22526444657473796,0,0.16791853061716866,49.998934426226228,0.059355995046099869,49.998934426226597,49.998934426226583,49.998934426226526,49.998934426226519,49.998934426226469,49.998934426226441,49.99893442622642,49.998934426226448,49.998934426226533,49.998934426226675,49.998934426226789,49.998934426226775,49.998934426226228,,,,,,,,,0.22526444657473796,0.22460605193740996,0.22262458287081882,0.21930009630586753,0.21459542074806329,0.20844901365409707,0.20076172611331775,0.19137171277902287,0.18000313164783344,0.16614711096285392,0.14872313751247676,0.12467595369051358,0.062949089335428213,,,,,,,,
108600,0.012010000000000002,0.22514730569600286,0,0.16784369961346068,49.998934426224935,0.059342432547754675,49.998934426226498,49.998934426226491,49.998934426226462,49.998934426226462,49.998934426226462,49.998934426226427,49.998934426226377,49.998934426226278,49.998934426226043,49.998934426225759,49.998934426225404,49.998934426225006,49.998934426224935,,,,,,,,,0.22514730569600286,0.22448945942107373,0.22250963523520353,0.21918788999049063,0.21448705400409257,0.20834559191833774,0.20066437373869569,0.1912815966200202,0.1799215084979934,0.16607542942345557,0.14866329163065486,0.12463114713734549,0.062934392373621501,,,,,,,,
108660,0.012010000000000002,0.22503034346730563,0,0.16776897690182202,49.998934426224515,0.059328899455172786,49.998934426226405,49.998934426226398,49.998934426226363,49.998934426226327,49.998934426226242,49.998934426226207,49.998934426226093,49.998934426225965,49.998934426225802,49.998934426225638,49.998934426225411,49.998934426225027,49.998934426224501,,,,,,,,,0.22503034346730563,0.22437304458720203,0.22239486238463754,0.21907585364805263,0.21437885052877442,0.20824232487990108,0.20056716564236149,0.19119161247085156,0.17984000318665611,0.16600384947133365,0.14860352850698572,0.12458640040857398,0.062919722668565686,,,,,,,,
