time_s,radius_cm,temperature_degC,C_kgkg_dry,D_m2_s,H_log,M_log,D_over_D0,T_rate_K_s,C_rate_kgkg_s,H_rate_s-1,M_rate_s-1,lnD_rate_s-1,lnD_rate_step_error_s-1,net_sign_certified,rate_interpretable
5457,2,47.245201211472512,1.3438373779017041,1.0378202159568156e-08,0.76791705892573414,-0.15839135815783228,1.8395586905612431,0.0021533131453477235,-6.4455215263788571e-05,8.0759926629311114e-05,-1.6061168704892904e-05,6.469875792441821e-05,1.075255359346528e-09,1,1
5458,2,47.247358010430389,1.3437729384173551,1.0378875022004468e-08,0.76799794904310037,-0.15840741617666623,1.839677956877628,0.0021602697029526512,-6.4423769514025203e-05,8.1019741252391232e-05,-1.6054872631206589e-05,6.4964868621184647e-05,9.994651042254327e-10,1,1
5459,2,47.249521721129128,1.3437085303307743,1.0379550672560118e-08,0.76807909728901858,-0.1584234679103684,1.839797717394172,0.0021671370874395031,-6.4392419431069658e-05,8.1276201021380774e-05,-1.6048598369019233e-05,6.5227602652361544e-05,9.2898866455915809e-10,1,1
5460,2,47.251692255589838,1.343644153547088,1.0380229077191078e-08,0.76816050035349559,-0.15843951338055737,1.8399179660764979,0.002120969963903244,-6.43677809259261e-05,7.9543673792669507e-05,-1.6043994977226161e-05,6.3499678815443346e-05,2.454627736571898e-06,1,1
5461,2,47.253751448929513,1.3435797693094809,1.0380864132826674e-08,0.76823772669492407,-0.15845556224646914,1.8400305310560088,0.0020026057598923801,-6.4399952002728634e-05,7.5103643373587074e-05,-1.6053552240198964e-05,5.9050091133388107e-05,8.630570198122473e-07,1,1
5462,2,47.25572115915736,1.3435153568348961,1.0381464289374673e-08,0.76831159620436162,-0.15847161969013432,1.8401369100970597,0.0019383009662270467,-6.4424740876904238e-05,7.2691129526753661e-05,-1.6061271532593052e-05,5.6629857994160612e-05,4.3586663399437678e-07,1,1
5463,2,47.257635828995234,1.3434509209509302,1.0382042964730276e-08,0.76838340067844113,-0.15848768451015019,1.8402394815504817,0.0018916583280711072,-6.4446891220944672e-05,7.0941066191432527e-05,-1.6068334935452128e-05,5.4872731255980396e-05,2.8499450194638322e-07,1,1
5464,2,47.259507684520877,1.3433864635692057,1.0382604921394136e-08,0.76845359868883101,-0.1585037562317535,1.8403390895797749,0.0018529830849960405,-6.4467706348936282e-05,6.9489853335028329e-05,-1.6075067197084771e-05,5.3414786137943561e-05,1.906983778482104e-07,1,1
5465,2,47.261343751900789,1.3433219858786087,1.0383152896144607e-08,0.76852245378138395,-0.1585198345602313,1.8404362192847989,0.0018198510510677814,-6.4487544533364791e-05,6.8246566483059175e-05,-1.6081557538230682e-05,5.2165008944828493e-05,1.3408024074469487e-07,1,1
5466,2,47.263148745381848,1.3432574887325115,1.0383688725146275e-08,0.76859014279010707,-0.15853591928443456,1.8405311961296817,0.0017906684954619818,-6.4506643252563542e-05,6.7151429559041191e-05,-1.6087865095956822e-05,5.1063564463084369e-05,9.797813735881115e-08,1,1
5467,2,47.264926103270192,1.3431929727917773,1.0384213747535965e-08,0.76865679469205772,-0.15855201024114926,1.8406242574793108,0.0017644671557152472,-6.4525151806734307e-05,6.6168125322459557e-05,-1.609402704099037e-05,5.0074098281469187e-05,7.379446392721898e-08,1,1
5468,2,47.266678473530554,1.3431284385935849,1.0384728994593205e-08,0.76872250882024873,-0.15856810729795173,1.8407155861302043,0.0017406128462743216,-6.4543171358918031e-05,6.5272866547320751e-05,-1.6100068553618025e-05,4.9172797993702729e-05,5.6960687819078166e-08,1,1
5469,2,47.268407971221855,1.3430638865888767,1.0385235290023635e-08,0.76878736451915197,-0.15858421034388087,1.8408053280859611,0.0017186641840692594,-6.4560774634792026e-05,6.4449097417657199e-05,-1.6106007731557231e-05,4.8343089686099972e-05,4.4845732292034366e-08,1,1
5470,2,47.270116334839862,1.3429993171656134,1.0385733310861287e-08,0.76885142700863485,-0.15860031928364673,1.840893603352322,0.0016983007839398805,-6.4578016104118355e-05,6.3684800410041315e-05,-1.6111858126217778e-05,4.7572942283823537e-05,9.4552054053413735e-08,1,1
5471,2,47.271805023535826,1.3429347306636228,1.0386223625338084e-08,0.76891475103038343,-0.15861643403393305,1.8409805126496195,0.0016792802604358079,-6.45949381817464e-05,6.2970883598696694e-05,-1.6117630287430414e-05,4.6853253311266284e-05,5.1730001728083003e-08,1,1
5472,2,47.273475282635047,1.3428701273848034,1.0386706718404861e-08,0.76897738330537668,-0.15863255452085656,1.841066141936434,0.0016614149142538301,-6.461157466699137e-05,6.2300306230627698e-05,-1.6123332620033914e-05,4.6176973610593784e-05,3.3532972396215269e-08,1,1
5473,2,47.275128190458105,1.3428055076005776,1.038718300996897e-08,0.76903936429005204,-0.15864868067811139,1.841150565642248,0.001644556068258159,-6.4627953072086492e-05,6.1667491215376796e-05,-1.6128971963771375e-05,4.5538519251605421e-05,2.3309232413855092e-08,1,1
5474,2,47.276764691247045,1.3427408715572557,1.0387652867719322e-08,0.76910072941134888,-0.15866481244563435,1.841233848940713,0.0016285830217857011,-6.4644096294530495e-05,6.1067910836911038e-05,-1.6134554009813057e-05,4.4933356827097978e-05,1.6946257498939865e-08,1,1
5475,2,47.278385619612713,1.3426762194801067,1.0388116616648376e-08,0.76916150998369315,-0.15868094976859115,1.841316049437443,0.0016133964772867178,-6.4660023645080042e-05,6.0497840198176726e-05,-1.6140083556709811e-05,4.4357756641466911e-05,1.2725663473673026e-08,1,1
5476,2,47.279991719610486,1.3426115515765709,1.038857454648214e-08,0.76922173392452209,-0.15869709259657744,1.8413972184869967,0.0015989139853468022,-6.4675751558977243e-05,5.9954186368346363e-05,-1.6145564687437762e-05,4.38086216809086e-05,9.8025834305612942e-09,1,1
5477,2,47.281583659638187,1.3425468680388395,1.0389026917482757e-08,0.76928142631310925,-0.15871324088297667,1.8414774022213996,0.0015850659590140499,-6.4691294222318785e-05,5.9434338890896906e-05,-1.6151000925374162e-05,4.328333796552274e-05,7.7119127808847115e-09,1,1
5478,2,47.283162043626675,1.3424821690458255,1.0389473964806977e-08,0.76934060981033425,-0.15872939458446969,1.8415566423226926,0.001571792823783132,-6.4706664041254872e-05,5.8936062886190937e-05,-1.6156395351134448e-05,4.2779667535056492e-05,6.1721734961086823e-09,1,1
5479,2,47.284727420234056,1.3424174547648118,1.0389915902086765e-08,0.76939930500354548,-0.1587455536606252,1.841634976657601,0.0015590433754765578,-6.4721871907943054e-05,5.8457437453213267e-05,-1.6161750668731887e-05,4.2295686784481377e-05,5.0104499898698642e-09,1,1
5480,2,47.286280290492037,1.3423527253528442,1.0390352924407649e-08,0.76945753069340905,-0.15876171807355269,1.8417124398054556,0.0015467733260875842,-6.4736927447221288e-05,5.7996801124049428e-05,-1.6167069266966342e-05,4.1829731857083083e-05,4.1177133081377504e-09,1,1
5481,2,47.287821114055369,1.3422879809578845,1.039078521074248e-08,0.76951530412831459,-0.15877788778761615,1.8417890634895795,0.0015349440124173461,-6.4751839232139272e-05,5.7552703426707948e-05,-1.6172353273076273e-05,4.1380350153631676e-05,3.4225378686870847e-09,1,1
5482,2,47.289350314284128,1.3422232217197738,1.0391212925930756e-08,0.7695726411950331,-0.15879406276919428,1.8418648769281289,0.0015235213488503281,-6.4766614961723576e-05,5.7123865605584791e-05,-1.6177604596992823e-05,4.0946261008591968e-05,2.8744530147976444e-09,1,1
5483,2,47.290868282421776,1.3421584477710342,1.0391636222305735e-08,0.76962955657543553,-0.15881024298648111,1.8419399071225022,0.0015124751283484743,-6.4781261581492444e-05,5.670915440114038e-05,-1.6182824961321821e-05,4.0526329439818562e-05,2.4354921259942116e-09,1,1
5484,2,47.292375381237093,1.3420936592375827,1.039205524111278e-08,0.76968606388312522,-0.15882642840930891,1.8420141791087437,0.0015017785154451955,-6.4795785381358925e-05,5.6307563030435881e-05,-1.6188015925696015e-05,4.0119547104739862e-05,2.0786468900370098e-09,1,1
5485,2,47.293871948138907,1.3420288562393337,1.0392470113722341e-08,0.76974217578027371,-0.15884261900899802,1.8420877161725493,0.0014914075458870948,-6.4810192079193626e-05,5.5918192418464418e-05,-1.6193178907561033e-05,3.9725013510903384e-05,1.7849943857329979e-09,1,1
5486,2,47.295358297835833,1.3419640388907457,1.0392880962665745e-08,0.76979790407738979,-0.15885881475822095,1.84216054003286,0.0014813407431161587,-6.4824486885143681e-05,5.5540236811659353e-05,-1.6198315198165989e-05,3.9341921613493368e-05,1.5423029807424301e-09,1,1
5487,2,47.296834724661046,1.3418992073012881,1.0393287902540584e-08,0.76985325982053987,-0.15887501563088685,1.8422326710023464,0.0014715587466186029,-6.4838674579866445e-05,5.5172969837434211e-05,-1.6203425982042636e-05,3.8969543855391575e-05,1.341864032859501e-09,1,1
5488,2,47.298301504496813,1.3418343615758399,1.0393691040760168e-08,0.76990825336354285,-0.15889122160204189,1.842304128120249,0.0014620439859201657,-6.4852759569411486e-05,5.4815732276199946e-05,-1.6208512350661098e-05,3.8607219925538845e-05,1.174898529919359e-09,1,1
5489,2,47.299758896467324,1.341769501815046,1.0394090478212651e-08,0.76996289443147303,-0.15890743264778118,1.8423749292692104,0.0014527804888603648,-6.4866745920044711e-05,5.4467924868684241e-05,-1.621357531108101e-05,3.8254349557603231e-05,1.033844586539e-09,1,1
5490,2,47.301207144455013,1.3417046281156415,1.0394486309851541e-08,0.77001719217754383,-0.15892364874516776,1.8424450912799444,0.0014437537238170723,-6.4880637390796192e-05,5.4129002396681509e-05,-1.621861579403941e-05,3.7910386602642099e-05,9.1338465712701529e-10,1,1
5491,2,47.302646478460325,1.3416397405707414,1.0394878625225252e-08,0.77007115523412317,-0.15893986987216127,1.8425146300251005,0.0014349504051220188,-6.4894437471837055e-05,5.3798466384250456e-05,-1.6223634663501383e-05,3.7574831720749072e-05,8.0915952965641058e-10,1,1
5492,2,47.304077115755014,1.3415748392700932,1.0395267508926203e-08,0.77012479175600268,-0.1589560960075545,1.8425835604988667,0.0014263583897514329,-6.4908149403575241e-05,5.3475861221474918e-05,-1.6228632721396348e-05,3.724722850007857e-05,7.1903910790435156e-10,1,1
5493,2,47.305499262005867,1.3415099243003219,1.0395653041028333e-08,0.77017810946254051,-0.15897232713091317,1.8426518968945218,0.0014179665306753482,-6.4921776204744194e-05,5.3160768663614617e-05,-1.6233610714605903e-05,3.6927157949008711e-05,6.420034288261503e-10,1,1
5494,2,47.306913112142333,1.3414449957451282,1.0396035297425092e-08,0.77023111567022817,-0.15898856322252611,1.8427196526643428,0.0014097645183929566,-6.4935320702249236e-05,5.2852801887788669e-05,-1.6238569342396439e-05,3.6614232545392229e-05,5.7584743337656466e-10,1,1
5495,2,47.308318851190769,1.3413800536854781,1.0396414350154153e-08,0.77028381732397855,-0.15900480426335886,1.8427868405771628,0.0014017428301347221,-6.4948785545304588e-05,5.2551603586488101e-05,-1.6243509259927343e-05,3.6308094326560755e-05,5.1851409238023571e-10,1,1
5496,2,47.309716655013517,1.3413150981997697,1.0396790267685215e-08,0.77033622102485377,-0.15902105023501176,1.8428534727693833,0.0013938926683471444,-6.4962173217109065e-05,5.2256843659476585e-05,-1.6248431081146156e-05,3.6008412578330425e-05,4.6857938075474045e-10,1,1
5497,2,47.311106691013727,1.3412501293639973,1.0397163115194589e-08,0.77038833305651366,-0.15903730111967943,1.8429195607936459,0.0013862058711217409,-6.4975486050814852e-05,5.19682158540685e-05,-1.6253335382759354e-05,3.5714880471309147e-05,4.2466007324644915e-10,1,1
5498,2,47.312489118705827,1.3411851472518876,1.039753295478714e-08,0.77044015940661481,-0.15905355690011691,1.8429851156581714,0.0013786748346973354,-6.4988726246791487e-05,5.1685434858283088e-05,-1.6258222708530131e-05,3.5427212149752957e-05,3.8526468559179402e-10,1,1
5499,2,47.313864090275786,1.3411201519350315,1.0397899845714574e-08,0.77049170578782755,-0.15906981755960706,1.8430501478654531,0.0013712924916221187,-6.5001895879731223e-05,5.1408235480808714e-05,-1.6263093571037115e-05,3.5145141909771602e-05,3.4929591789361605e-10,1,1
5500,2,47.31523175109362,1.3410551434830047,1.0398263844574867e-08,0.7705429776570687,-0.15908608308193037,1.8431146674476031,0.0013640522908904273,-6.5014996900795527e-05,5.1136371905084108e-05,-1.6267948452193606e-05,3.4868423452890502e-05,3.173931283675371e-10,1,1
5501,2,47.316592240216607,1.3409901219634905,1.0398625005508456e-08,0.77059398023437542,-0.15910235345133489,1.8431786840011315,0.0013569481082509327,-6.5028031154786462e-05,5.0869614325696206e-05,-1.6272787807526865e-05,3.4596826518169341e-05,2.9010846005486039e-10,1,1
5502,2,47.317945690741716,1.3409250874423693,1.0398983380335244e-08,0.77064471851613225,-0.15911862865251375,1.8432422067112271,0.0013499741557279064,-6.5041000402166191e-05,5.060774555552192e-05,-1.6277612071674093e-05,3.4330133483847827e-05,2.6572895995430074e-10,1,1
5503,2,47.319292230161544,1.3408600399838055,1.0399339018693177e-08,0.77069519728842206,-0.1591349086705835,1.8433052443763229,0.001343125046645947,-6.5053906305826775e-05,5.0350563462515643e-05,-1.6282421655058858e-05,3.4068141807456782e-05,2.4403164720492336e-10,1,1
5504,2,47.320631980784377,1.3407949796503507,1.0399691968202012e-08,0.77074542114279776,-0.15915119349105894,1.8433678054371239,0.0013363957408974632,-6.5066750442284896e-05,5.0097878916995477e-05,-1.6287216946679234e-05,3.3810661970316239e-05,2.2538627959285814e-10,1,1
5505,2,47.321965059998142,1.3407299065030116,1.0400042274565856e-08,0.77079539448616297,-0.15916748309983586,1.8434298979947807,0.001329781448068464,-6.5079534319815543e-05,4.9849512159334301e-05,-1.6291998318635421e-05,3.3557513840698876e-05,2.0788754726453092e-10,1,1
5506,2,47.323291580543732,1.3406648206013252,1.0400389981679687e-08,0.77084512155105123,-0.15918377748317278,1.8434915298297732,0.0013232776999802334,-6.50922593661655e-05,4.9605295518683909e-05,-1.6296766123043763e-05,3.3308529395640146e-05,1.9163887442002689e-10,1,1
5507,2,47.324611650859559,1.3405997220034396,1.0400735131763529e-08,0.77089460640853025,-0.15920007662767041,1.8435527084256915,0.0013168803011982533,-6.5104926941061958e-05,4.9365071556989886e-05,-1.6301520695157156e-05,3.306355086183273e-05,1.7726349012102014e-10,1,1
5508,2,47.325925375275951,1.3405346107661684,1.0401077765438151e-08,0.77094385297552559,-0.15921638052025874,1.8436134409826546,0.0013105852488119276,-6.5117538351089355e-05,4.9128690061241304e-05,-1.6306262357081036e-05,3.2822427704160268e-05,1.6327968323785096e-10,1,1
5509,2,47.327232854241515,1.3404694869450502,1.0401417921813075e-08,0.77099286502327535,-0.15923268914818192,1.8436737344329093,0.0013043888168873252,-6.5130094831759397e-05,4.8896011208763641e-05,-1.6310991413275272e-05,3.2585019795488369e-05,1.5085856722900706e-10,1,1
5510,2,47.328534184613638,1.3404043505944232,1.0401755638599929e-08,0.77104164618826543,-0.15924900249897977,1.8437335954609231,0.0012982874700509701,-6.5142597564663923e-05,4.8666902327245913e-05,-1.6315708154840027e-05,3.2351194172405885e-05,1.402718483156499e-10,1,1
5511,2,47.329829459758407,1.3403392017674589,1.0402090952151107e-08,0.77109019997595563,-0.15926532056047979,1.8437930305102359,0.0012922778173377243,-6.5155047692962612e-05,4.8441236164300327e-05,-1.6320412863387964e-05,3.212082330091236e-05,1.5258454520771045e-09,1,1
5512,2,47.331118769770477,1.3402740405162141,1.0402423897545471e-08,0.77113852976904007,-0.15928164332078371,1.8438520457986516,0.0012863567093296762,-6.5167446297105983e-05,4.8218894528319274e-05,-1.6325105804956834e-05,3.189378872336244e-05,1.402946180859314e-09,1,1
5513,2,47.332402201688176,1.3402088668916932,1.040275450867219e-08,0.77118663883551808,-0.15929797076825261,1.8439106473330986,0.0012805211069431739,-6.5179794423257206e-05,4.7999763369498749e-05,-1.6329787237121089e-05,3.1669976132377658e-05,1.2922576597934176e-09,1,1
5514,2,47.333679839539826,1.3401436809438625,1.0403082818248553e-08,0.77123453033042233,-0.15931430289150297,1.8439688409127868,0.0012747681464328289,-6.51920930717272e-05,4.778373521620368e-05,-1.6334457406089818e-05,3.1449277810113865e-05,1.1913329861458141e-09,1,1
5515,2,47.334951764629885,1.3400784827217249,1.0403408857931601e-08,0.77128220730656649,-0.15933063967938846,1.8440266321489949,0.0012690951122505585,-6.5204343200397905e-05,4.7570708157192697e-05,-1.6339116547557291e-05,3.1231591609635406e-05,1.0992250432434914e-09,1,1
5516,2,47.336218055546958,1.3400132722733289,1.0403732658321103e-08,0.77132967271484598,-0.15934698112099754,1.8440840264655978,0.0012634994013112075,-6.5216545734140624e-05,4.7360584501868388e-05,-1.6343764889057995e-05,3.101681961281039e-05,1.0155144077267451e-09,1,1
5517,2,47.337478788398222,1.3399480496458291,1.0404054249050881e-08,0.77137692941302172,-0.15936332720563851,1.8441410291152545,0.0012579785734760187,-6.5228701554620447e-05,4.7153272672264265e-05,-1.6348402647405892e-05,3.0804870024858376e-05,9.3958416360598231e-10,1,1
5518,2,47.33873403687079,1.339882814885506,1.0404373658812697e-08,0.77142398016803648,-0.15937967792283469,1.8441976451836413,0.0012525302509374117,-6.5240811523240933e-05,4.6948683431355703e-05,-1.6353030034440068e-05,3.0595653396915635e-05,8.7045832163328701e-10,1,1
5519,2,47.339983872338827,1.3398175680377971,1.0404690915397974e-08,0.77147082766002828,-0.15939603326231652,1.8442538795968479,0.0012471521789253846,-6.5252876466581622e-05,4.6746732158322342e-05,-1.6357647253371023e-05,3.0389084904951318e-05,8.0685017919164678e-10,1,1
5520,2,47.341228364060548,1.3397523091473511,1.0405006045774464e-08,0.77151747448971719,-0.15941239321400844,1.8443097371349668,0.0012539784548746269,-6.5283605683419399e-05,4.7002234937055096e-05,-1.6366944820317424e-05,3.0635290116737675e-05,5.5591095854890042e-07,1,1
5521,2,47.342494645371083,1.3396870015652924,1.0405329536563084e-08,0.77156493767878642,-0.15942876696798791,1.8443670765741464,0.0012774024160163338,-6.5329734461586964e-05,4.7879844973696244e-05,-1.6380106439495969e-05,3.1499738534200271e-05,1.9531615401073403e-07,1,1
5522,2,47.343777752509958,1.3396216580236071,1.0405659485538161e-08,0.77161303115674351,-0.15944515133546011,1.8444255607407885,0.0012884787737418673,-6.5356829091386029e-05,4.8294624460563874e-05,-1.6388498535192718e-05,3.1906125925371153e-05,9.8556982012383001e-08,1,1
5523,2,47.345069834632547,1.3395562906432847,1.0405992862666636e-08,0.7716614606462997,-0.15946154327961221,1.8444846525550054,0.0012955507882246309,-6.5377715658935604e-05,4.8559305417867104e-05,-1.6395335924505895e-05,3.2163969493361212e-05,6.4387814701906366e-08,1,1
5524,2,47.346368132867354,1.3394909037203864,1.0406328603307071e-08,0.771710122733263,-0.15947794172496291,1.8445441633068091,0.0013008394344401117,-6.5395802651265392e-05,4.8757137272106741e-05,-1.6401472906791581e-05,3.235566436531516e-05,4.3032033915158853e-08,1,1
5525,2,47.347671078771562,1.3394254997274337,1.0406666102290799e-08,0.77175895862519595,-0.15949434605300536,1.8446039857287495,0.001304898761385805,-6.541193605767251e-05,4.8908888404594417e-05,-1.6407121414187217e-05,3.25017669904072e-05,3.0219232716444642e-08,1,1
5526,2,47.348977632408797,1.3393600803286143,1.0407004958433931e-08,0.77180792934033682,-0.15951075584776361,1.844664048710118,0.0013080932459252161,-6.5426672951007778e-05,4.9028221083952265e-05,-1.6412421005984348e-05,3.2615800077967919e-05,2.2056795396179591e-08,1,1
5527,2,47.350287045827457,1.3392946467418003,1.0407344883245165e-08,0.77185700684188308,-0.15952717080506923,1.8447243011152099,0.0013106436025041763,-6.5440350691022456e-05,4.9123408783641665e-05,-1.6417456185978484e-05,3.2705952597663178e-05,1.6585625399324184e-08,1,1
5528,2,47.351598750363415,1.3392291999107311,1.0407685657427312e-08,0.7719061698136368,-0.15954359068941543,1.8447847040731258,0.0013126940921370787,-6.5453189955451865e-05,4.9199859177098513e-05,-1.6422282222005172e-05,3.2777576955093342e-05,1.2779646411509966e-08,1,1
5529,2,47.352912299178456,1.3391637405926602,1.0408027108699085e-08,0.77195540150611119,-0.15956001531199726,1.8448452270466364,0.0013143449550631441,-6.5465344327923322e-05,4.9261329838314235e-05,-1.6426937572404501e-05,3.2834392265909734e-05,1.003688900178321e-08,1,1
5530,2,47.354227330111144,1.3390982694149587,1.0408369097456224e-08,0.77200468834399982,-0.1595764445165303,1.8449058452905864,0.0013156684042160787,-6.5476924725046029e-05,4.9310527745955044e-05,-1.6431450006413168e-05,3.2879077739541876e-05,2.1386402658031024e-08,1,1
5531,2,47.355543544348528,1.3390327869075562,1.0408711508539789e-08,0.77205401912668492,-0.15959287817112403,1.8449665383928051,0.0013167190730557128,-6.5488015329536367e-05,4.9349500907978749e-05,-1.643584059696369e-05,3.2913660311015055e-05,1.1689258034054142e-08,1,1
5532,2,47.356860690873397,1.3389672935265999,1.0409054245233419e-08,0.77210338444525117,-0.15960931616235596,1.8450272892101092,0.0013175390829858931,-6.5498681300439149e-05,4.9379828313888693e-05,-1.644012565209565e-05,3.293970266179304e-05,7.5722187148504448e-09,1,1
5533,2,47.358178556399814,1.3389017896697446,1.0409397225378866e-08,0.77215277630519363,-0.15962575839144214,1.8450880831797722,0.0013181618950639515,-6.5508974645300824e-05,4.9402764313172071e-05,-1.6444318186309935e-05,3.2958446126862136e-05,5.2548173774214445e-09,1,1
5534,2,47.3594969575256,1.338836275688071,1.0409740378347347e-08,0.77220218783226835,-0.15964220477125218,1.8451489077826906,0.0013186141175710968,-6.5518936958016319e-05,4.9419306375365469e-05,-1.6448428606000398e-05,3.2970877769365071e-05,3.8114731454671905e-09,1,1
5535,2,47.360815734825387,1.338770751895068,1.0410083642759726e-08,0.7722516130510555,-0.15965865522406006,1.8452097521392798,0.0013189175090661347,-6.5528602460618313e-05,4.9430270172561534e-05,-1.6452465471670835e-05,3.2977804700890699e-05,2.8603830613230415e-09,1,1
5536,2,47.362134748867128,1.3387052185726833,1.041042696494923e-08,0.77230104673563238,-0.15967510968002913,1.8452706067369891,0.0013190903695322238,-6.5538000121767595e-05,4.9436341724860972e-05,-1.6456436028832885e-05,3.2979905696028087e-05,2.2023991196312015e-09,1,1
5537,2,47.36345387702324,1.338639675976171,1.0410770297730894e-08,0.77235048429003827,-0.15969156807599871,1.8453314632121813,0.0013191480152314008,-6.5547154366333654e-05,4.9438095202885611e-05,-1.6460346385436232e-05,3.2977748817449379e-05,1.7289990115359252e-09,1,1
5538,2,47.364773010674035,1.3385741243383558,1.0411113599322181e-08,0.77239992164343241,-0.1597080303544165,1.8453923141588122,0.0013191033163829264,-6.5556085892889041e-05,4.9436013083760731e-05,-1.6464201716519285e-05,3.2971811367241446e-05,1.3777773131979092e-09,1,1
5539,2,47.366092053097873,1.3385085638728436,1.0411456832528967e-08,0.7724493551710101,-0.15972449646253481,1.8454531529841427,0.0013189671968412142,-6.5564812432176517e-05,4.9430504881775838e-05,-1.6468006454179746e-05,3.2962498427596092e-05,1.1131246162914758e-09,1,1
5540,2,47.367410917667598,1.3384429947767789,1.0411799964049422e-08,0.77249878162638752,-0.15974096635172028,1.8455139737853523,0.0013187490713259347,-6.557334940697028e-05,4.9421923537718827e-05,-1.6471764452898351e-05,3.2950159084820473e-05,9.1307978882057984e-10,1,1
5541,2,47.368729526609648,1.3383774172327418,1.0412142963995262e-08,0.77254819809509001,-0.1597574399769793,1.8455747712646777,0.0013184572281404645,-6.5581710514128755e-05,4.9410579764352137e-05,-1.6475479135433664e-05,3.2935100628918469e-05,7.5898524608492089e-10,1,1
5542,2,47.370047809912329,1.3383118314104256,1.0412485805470551e-08,0.77259760195361638,-0.15977391729653859,1.8456355406547567,0.0013180989055410208,-6.5589907835098923e-05,4.939674491046955e-05,-1.6479153520333669e-05,3.2917591390135881e-05,6.3662293635396083e-10,1,1
5543,2,47.371365704318031,1.3382462374681874,1.0412828464182883e-08,0.77264699083166777,-0.15979039827145652,1.8456962776497077,0.0013176804034612151,-6.5597952007112603e-05,4.9380655149749045e-05,-1.6482790264716533e-05,3.2897864885032509e-05,5.3725369908907885e-10,1,1
5544,2,47.372683152468163,1.3381806355543644,1.0413170918113353e-08,0.77269636258008823,-0.15980688286529443,1.8457569783466325,0.0013172072538291482,-6.5605852484403496e-05,4.936251786511723e-05,-1.6486391729703967e-05,3.287612613541326e-05,4.5577258052452007e-10,1,1
5545,2,47.374000102214787,1.3381150258083372,1.0413513147251081e-08,0.77274571524505853,-0.15982337104385011,1.8458176391985597,0.0013166843593831836,-6.5613617742895272e-05,4.9342516852242533e-05,-1.6489960031692426e-05,3.2852556820550107e-05,3.891320641025999e-10,1,1
5546,2,47.375316506040427,1.3380494083614369,1.0413855133369363e-08,0.77279504704635005,-0.15983986277493117,1.8458782569747663,0.0013161161077152408,-6.5621255454506575e-05,4.9320816594402478e-05,-1.6493497086021619e-05,3.2827319508380856e-05,3.3421496031305932e-10,1,1
5547,2,47.376632320583546,1.3379837833376824,1.0414196859842664e-08,0.77284435635953275,-0.15985635802817066,1.8459388287283409,0.0013155063797902025,-6.562877250382293e-05,4.9297562582684017e-05,-1.649700461104891e-05,3.2800557971635107e-05,2.8972219924799231e-10,1,1
5548,2,47.377947506125658,1.3379181508545803,1.0414538311448603e-08,0.77289364169675079,-0.15987285677482663,1.8459993517610833,0.0013148586807017655,-6.5636175182607698e-05,4.9272886216856707e-05,-1.6500484176931957e-05,3.2772402039924753e-05,2.5385595359204809e-10,1,1
5549,2,47.379262026339148,1.3378525110235302,1.0414879474270943e-08,0.77294290169725721,-0.1598893589876815,1.8460598236063108,0.0013141762227106095,-6.5643469314387762e-05,4.9246907917771213e-05,-1.650393723686941e-05,3.2742970680901806e-05,2.2303381311142376e-10,1,1
5550,2,47.380575847916823,1.3377868639504105,1.0415220335556648e-08,0.77299213511354703,-0.15990586464089496,1.8461202420035201,0.001313461851207028,-6.5650660147538911e-05,4.9219734353504158e-05,-1.6507365100146418e-05,3.2712369253357743e-05,1.9598383670332929e-10,1,1
5551,2,47.381888940240344,1.3377212097360962,1.0415560883587816e-08,0.77304134079890652,-0.15992237370987483,1.8461806048756877,0.0013127181126098009,-6.565775245683432e-05,4.9191460984401507e-05,-1.6510768957587542e-05,3.2680692026813965e-05,1.7278830451129216e-10,1,1
5552,2,47.38320127512074,1.3376555484768788,1.041590110758183e-08,0.77309051769769621,-0.15993888617117202,1.8462409103115718,0.0013119473433681841,-6.5664750673451636e-05,4.9162175398764233e-05,-1.6514149914184231e-05,3.2648025484579999e-05,1.5285254947882982e-10,1,1
5553,2,47.384512826619165,1.3375898802647592,1.0416240997622133e-08,0.77313966483862806,-0.15995540200240721,1.8463011565534411,0.0013111516873068516,-6.5671658919722959e-05,4.9131957963186188e-05,-1.6517508997785782e-05,3.2614448965400403e-05,1.3491808985668409e-10,1,1
5554,2,47.385823570826972,1.337524205187796,1.0416580544573445e-08,0.77318878132651947,-0.15997192118218398,1.8463613419820477,0.0013103330538939415,-6.5678480941707321e-05,4.9100880259139018e-05,-1.6520847142092262e-05,3.258003311704676e-05,1.1967278924963519e-10,1,1
5555,2,47.387133485642515,1.3374585233304703,1.0416919739995755e-08,0.77323786633393143,-0.1599884436899974,1.8464214651013815,0.0013094931842031106,-6.5685220209092218e-05,4.9069007555118072e-05,-1.6524165211731218e-05,3.2544842343386854e-05,1.075144731815629e-10,1,1
5556,2,47.388442550660812,1.3373928347738682,1.0417258576101668e-08,0.77328691909702774,-0.16000496950618864,1.8464815245311097,0.001308633740955282,-6.569188005460061e-05,4.9036402180932867e-05,-1.6527464037292911e-05,3.2508938143639956e-05,9.6399008621492893e-11,1,1
5557,2,47.389750747079454,1.3373271395958455,1.0417597045720345e-08,0.77333593891204855,-0.16002149861190379,1.8465415190001859,0.0013077561794118489,-6.5698463474761479e-05,4.9003118690080698e-05,-1.6530744365180442e-05,3.2472374324900256e-05,8.722313686202951e-11,1,1
